1.58178,6.91841,1.64149,-1.72158,0
-0.38947,5.28396,-4.31603,-6.20079,1
1.47341,10.71817,-0.28441,-4.87927,0
0.59940,2.16880,-4.89294,-0.78387,1
-4.59994,4.66817,-0.71221,-4.89354,1
3.66024,2.13868,2.08756,1.01866,0
1.40682,7.23838,-0.85831,-0.26572,0
2.68719,1.36727,0.99395,0.61305,0
1.63988,6.42626,-0.59938,-1.06428,0
-3.01183,-11.19118,11.34035,-1.94749,1
4.32615,-2.97352,3.09718,0.73347,0
-6.73248,6.55653,0.82820,-8.11003,1
5.54372,1.04532,0.09351,1.16325,0
1.38140,-4.52770,7.27306,-0.59149,0
3.97572,9.21440,-1.07546,-2.88222,0
-1.37607,0.39370,1.58270,0.19317,1
0.04126,-8.59396,5.69586,-0.01682,1
2.31837,0.30168,3.39574,1.46712,0
0.18636,6.46648,-5.02754,-7.03197,1
0.52992,-3.77741,6.48884,0.28369,0
-2.48988,-9.79781,11.23978,-1.45137,1
4.56503,-2.05991,3.72735,1.47820,0
-1.05771,-1.54497,2.49369,1.90223,1
-2.66165,2.79102,-0.28124,-0.03596,1
2.91418,-28.48476,3.72654,-9.57909,0
-1.17265,-0.60798,1.47696,1.69857,1
-0.42063,5.51365,-4.72193,-6.24963,1
2.92756,11.45910,-6.36428,-5.41999,0
3.64824,-3.86585,2.34069,0.35528,0
2.36460,-2.15221,5.37124,1.19888,0
1.33526,10.86870,-1.66996,-4.97917,0
0.05522,3.30409,-2.85188,-2.96928,1
-3.32971,2.74545,0.36773,-1.12310,1
2.24205,6.47733,0.32668,-3.84128,0
0.78510,1.58467,-2.30396,-1.23370,1
-3.00665,9.87893,0.52176,-5.77492,0
-0.89407,2.76221,-3.34857,-2.55182,1
3.19521,9.41545,-3.16910,-4.09128,0
3.78363,-1.26134,4.02280,1.03265,0
-0.69092,8.18566,-0.33776,-4.64946,0
-2.66105,-13.20883,0.96269,-7.41584,0
1.98908,-0.53050,1.90046,-0.90195,0
1.20085,11.01907,-1.17393,-5.35622,0
-1.94951,-0.89681,1.14097,-0.39137,1
4.22248,-0.92891,2.26270,-1.08675,0
3.76628,3.15386,0.46288,1.36002,0
4.83565,1.40885,0.93031,0.64723,0
-3.75275,-10.18128,16.05775,-0.42935,1
-1.16211,-9.66749,10.56278,0.71708,1
-1.75035,1.01460,-1.34191,-0.95456,1
3.87475,4.09096,-1.22062,0.14729,0
-0.20270,-1.17484,7.47695,-1.19449,0
-0.84824,-6.38275,5.36585,-0.28569,1
-3.82598,0.33166,1.48415,-1.41222,1
-4.25497,5.54530,-0.92200,-6.51576,1
2.86538,-1.01283,3.21447,0.70426,0
2.20378,-5.46987,5.20998,-0.27705,0
4.63125,3.54178,-1.72952,0.75386,0
-3.51249,-12.90721,14.68867,-2.13622,1
2.40495,9.90514,-4.42100,-4.72816,0
1.63956,0.36372,-2.62561,0.24922,1
0.28380,0.43699,-1.96127,0.36558,1
4.25384,-26.33095,3.28230,1.49756,0
0.51170,8.00457,-3.08247,-5.48672,0
0.98122,11.71902,-3.94328,-7.97041,0
3.96067,7.15164,-1.57825,-1.53852,0
-2.86236,0.16349,-0.17012,-1.57236,1
4.65411,-1.74690,0.32816,0.29997,0
-1.37321,0.97022,-0.81360,-0.50993,1
4.91641,-1.96644,1.97368,2.08662,0
2.07743,-4.35655,3.90823,-0.79949,0
2.06705,0.63279,-2.01102,0.10637,1
4.96365,1.95694,2.23087,2.18356,0
-0.84079,11.12641,0.20579,-3.70400,0
3.50419,4.26831,0.08011,0.54432,0
-1.09136,1.68709,-0.17383,-1.04352,1
1.09469,8.70075,-1.97552,-4.06738,0
0.84837,0.41091,3.05670,0.07287,0
0.12225,5.30726,1.52518,-0.81244,0
3.08102,-1.88519,6.59387,0.85622,0
0.22465,9.14542,-0.09449,-3.23846,0
7.21710,7.06899,-3.72714,-1.17595,0
-2.48684,-3.60439,4.45290,0.84066,1
0.23417,1.42990,2.46502,0.07477,0
1.27538,11.07977,-1.25173,-4.78790,0
-1.97259,-4.98649,6.36074,-0.07668,1
3.97960,-4.54568,3.33907,1.17713,0
-2.74534,0.67072,-0.46306,-0.88089,1
0.26814,-0.77424,7.03865,-0.45339,0
-0.56940,0.34153,-0.29696,-1.03673,1
3.31739,-1.94253,0.80504,0.66340,0
7.11795,-0.18042,-0.03866,1.95608,0
-1.97805,-2.63537,3.50703,0.78111,1
-2.56031,-2.18356,2.36644,0.38263,1
-2.49347,-12.44851,11.51282,-2.32306,1
-0.00553,11.32321,-1.20399,-6.60642,0
-0.74688,0.05781,0.06435,-0.25735,1
-3.18067,6.55280,-2.11637,-4.23919,1
-2.17623,3.95237,-1.63635,-1.75213,1
-1.19049,-1.98886,3.19059,1.49684,1
1.96402,7.42842,-0.41993,-0.18786,0
-3.27918,-0.24378,2.06650,-0.07832,1
-7.19348,6.43170,1.14204,-5.34476,1
2.00611,1.78064,-2.55160,0.13373,1
2.00601,-2.10802,5.88001,0.22299,0
-2.33147,-10.72913,10.45168,-1.06724,1
-1.62201,9.21359,-0.45097,-4.10524,0
-0.48134,0.30323,-1.33227,0.39485,1
-0.41340,0.74675,-1.27969,0.18432,1
4.74532,4.38398,-0.50676,0.09061,0
-1.25425,9.75625,2.91834,-3.86001,0
1.38661,0.81703,5.32775,0.52611,0
1.11206,-0.15878,5.48556,-0.10300,0
-0.09343,9.29813,-0.30056,-2.86358,0
-4.05732,7.97941,-1.04914,-6.11529,1
0.01075,9.13609,-0.99063,-2.72052,0
5.71554,8.00620,-3.66925,-3.06029,0
-0.18465,0.35317,4.09767,-0.50041,0
2.86832,3.70404,0.23323,-0.08295,0
0.80033,2.90852,-4.61768,-3.37871,1
-2.26605,-7.17921,7.74583,-1.23597,1
-2.01168,0.50625,0.75606,-0.55192,1
3.04664,8.05322,-1.95545,-1.50133,0
3.61354,-4.99106,1.47909,0.15376,0
-3.57730,12.36337,0.95775,-5.84534,0
4.03515,-1.91893,4.15315,2.04164,0
-1.55310,-0.85738,6.01483,-1.52666,0
-4.14614,5.49117,0.61530,-3.23787,1
2.68317,4.04425,1.43399,-0.20465,0
2.11796,6.10359,-0.59718,-0.57241,0
3.00182,8.89330,-1.08981,-3.59492,0
-0.95117,1.17270,-0.04095,0.55684,1
-1.65528,0.62674,5.20738,-1.53132,0
-2.46355,-7.62955,10.01791,-0.28343,1
4.62302,-0.35705,-7.11458,-1.65434,1
5.82706,8.97255,-3.56027,-1.00995,0
-1.20860,-0.16899,0.56975,-0.69296,1
-1.97919,11.14977,-1.23486,-4.83927,0
1.06366,0.61406,-2.28504,1.97930,1
1.48898,10.16375,-5.19481,-4.45980,0
1.81300,9.76449,-0.69528,-0.92574,0
1.09437,10.60931,1.13975,-3.59731,0
1.41595,0.50564,-4.15227,-0.12668,1
-3.35630,15.75583,-7.68161,-2.67545,1
4.28956,8.38141,-3.66908,-0.42976,0
4.25255,-0.86729,-0.53614,0.96541,0
5.63628,6.84555,-0.89339,0.96310,0
-0.78826,0.75429,0.46637,-0.36620,1
4.88512,7.71986,-5.03196,-2.45692,0
6.89340,-2.13458,2.36334,3.97723,0
-0.08495,4.83050,4.61593,-0.34704,0
1.52764,10.64853,-1.98545,-3.95371,0
-4.98803,-11.94542,17.42181,-3.24102,1
-1.67350,-4.65260,4.93972,0.36768,1
-2.54381,1.96952,0.19805,-0.53057,1
1.17108,0.33569,6.09592,0.61779,0
-1.45806,3.84717,-3.11497,-4.92316,1
-0.57160,-0.01113,0.20980,1.39027,1
2.49318,5.38529,-0.44301,-0.26693,0
-0.18789,0.71811,-0.82825,0.86207,1
0.70824,11.07243,-0.56890,-2.16913,0
0.03448,0.98462,-2.72074,-2.80667,1
2.65909,-2.27251,3.86130,-0.66995,0
-3.54831,-4.36995,6.88457,-0.10571,1
-2.49124,-6.55955,4.58147,0.26446,1
-2.20100,-7.33445,10.53848,0.51349,1
-3.31339,6.36800,-1.73163,-4.20198,1
0.92176,2.41395,3.43330,0.94647,0
0.42543,1.72901,4.29257,0.26465,0
1.38544,6.53663,-0.13852,-0.36403,0
5.15606,8.26031,-2.45320,-3.38617,0
3.69013,10.16842,-1.54088,-4.05572,0
-2.18368,5.15902,-2.33831,-3.61453,1
-1.73688,-0.92207,3.12766,0.86335,1
1.40237,10.04752,-1.91720,-1.63483,0
-1.98262,0.86554,1.51890,0.26279,1
-4.17489,6.48884,-1.26189,-3.76790,1
-1.01655,-0.69665,0.38475,0.66717,1
-1.08137,4.96294,-2.83250,-2.76059,1
-0.19059,-5.46530,7.55307,-1.72610,0
-2.32564,2.21420,-0.38615,-1.18674,1
-2.34293,4.54829,-1.36656,-3.10682,1
1.63622,3.08119,19.84767,1.27471,0
-0.96958,3.03385,-3.23143,-1.11935,1
0.68780,6.96523,-0.11695,-0.43712,0
3.46959,2.47052,1.99385,1.84669,0
1.23117,9.84031,-2.14798,-4.13074,0
0.05392,0.95154,-1.73449,0.14232,1
-1.48210,3.92573,-1.90182,-4.41023,1
0.42838,-4.01862,9.72842,-0.37862,0
4.49406,8.91294,-1.36408,-2.85256,0
-3.56284,-5.95510,8.44333,-0.49746,1
0.45841,1.69566,-2.92214,0.11671,1
-0.20280,-8.24135,6.73936,-0.00993,1
-4.06642,6.85572,-1.69941,-5.71796,1
2.04079,-3.00308,3.44624,-0.17183,0
-5.14069,7.58407,0.29783,-4.04157,1
1.96675,9.23033,-2.16891,-4.51794,0
-5.08233,6.54863,-0.45063,-4.77808,1
0.32542,2.28504,-2.22956,-0.80918,1
-0.64438,10.94684,-3.07740,-5.58003,0
-3.01916,-0.43392,2.46148,-0.70592,1
7.98225,6.84959,-2.33111,0.82283,0
-2.73782,6.14473,-1.97608,-5.19026,1
-0.53471,0.21870,-0.48457,-0.53970,1
-3.03097,6.52159,-0.44849,-3.96204,1
-4.29764,4.35298,0.08446,-4.40981,1
5.02232,11.03578,-4.02598,-4.87249,0
1.08686,0.17694,-1.35687,0.90984,1
-0.53068,-1.78432,1.11018,0.73951,1
1.94713,6.20345,0.30969,-0.20765,0
5.10508,4.05870,-1.46800,0.99654,0
5.57266,8.63941,-3.91781,-1.35931,0
6.29936,4.60382,-2.49604,1.37617,0
3.46086,7.38511,-2.88410,-0.62927,0
-0.12894,1.45860,-1.66527,-0.53307,1
3.66003,8.35360,-1.64980,-2.58730,0
0.54876,5.75862,2.63920,0.15946,0
-1.39035,-1.68612,2.54629,1.36803,1
-4.31309,3.85132,-0.60486,-3.14293,1
2.06389,8.53062,-19.13689,-11.73470,0
-0.32767,11.77052,1.03661,-4.84236,0
-0.36781,-0.02797,0.15462,-0.30253,1
3.51028,10.18854,-3.31314,-4.06411,0
-0.05996,0.80039,-0.48704,0.96636,1
0.43113,0.60962,-3.16130,-0.79184,1
3.21869,8.59013,-1.66767,-1.05226,0
-1.53085,10.80740,-0.27268,-6.01731,0
-0.81148,-0.47980,1.77347,0.06545,1
-0.33690,-0.10834,-1.35642,-0.18538,1
-4.53179,4.31724,-0.18651,-2.08455,1
-0.75207,0.13250,0.45743,-0.93386,1
0.18692,3.83071,3.53502,1.06385,0
1.23013,-0.40818,1.73171,-0.46490,0
3.34288,4.92831,-0.72440,-0.63025,0
-2.21017,-5.08019,4.60854,-0.91687,1
-0.81627,11.72990,-0.37109,-3.81870,0
2.53406,7.26743,-1.74477,-1.79706,0
2.89014,12.57992,-3.89786,-5.24133,0
-3.98549,-9.54076,12.74789,-1.05304,1
0.38258,5.40483,2.03164,0.42612,0
2.07279,8.22119,-1.86157,-0.82838,0
1.44682,12.89443,-2.24227,-6.43964,0
4.62855,7.79953,-1.13130,-1.54322,0
-0.09703,1.45924,-1.64870,-0.30985,1
3.31248,7.65329,-4.03866,-2.47051,0
1.44014,1.65042,-2.04895,0.08745,1
1.12511,1.84516,-3.62525,-0.74820,1
0.07633,-7.07823,2.67453,1.95123,1
0.02239,10.71963,-2.76489,-6.86498,0
5.70529,0.45916,-0.85785,1.46089,0
3.71802,3.46605,-0.37548,1.03600,0
-0.98225,0.54915,-0.25914,0.60642,1
1.89558,7.21587,-2.03411,-1.32379,0
1.30539,-0.29316,4.22464,-0.57911,0
1.38903,5.71617,0.36844,-1.25941,0
-0.29861,0.63124,-2.30851,-0.21817,1
-2.76671,-1.15587,2.41670,1.03683,1
3.96040,2.08843,0.91255,0.37727,0
1.87548,-4.14901,8.13010,0.41775,0
2.75325,-1.10699,4.23311,2.21511,0
-1.23496,5.09664,-3.79077,-5.14723,1
-2.13146,3.54964,-1.88211,-3.25481,1
1.05416,7.89127,1.07907,-0.67725,0
4.28321,1.48751,0.93827,1.01241,0
1.30287,-7.89942,9.74735,-1.22388,0
-2.18514,4.36941,-1.88428,-2.07987,1
-1.19965,-7.98012,6.49243,0.16991,1
2.55418,8.17273,-3.06448,-3.62975,0
3.82817,10.51225,-3.13428,-3.17016,0
1.88630,8.87531,-0.83358,-0.77926,0
-3.43046,-0.01138,1.57414,-0.23742,1
-0.71906,-0.38926,0.22309,0.07632,1
1.58197,11.26164,-4.38296,-2.31367,0
2.55061,2.36115,2.12761,-0.38027,0
0.34315,7.69360,0.45044,-2.83611,0
-0.07113,4.22343,-4.52704,-5.14212,1
-1.68422,5.49289,-2.83766,-4.51771,1
3.84518,4.11981,-1.72285,0.40176,0
1.70815,10.87144,-3.59048,-1.81560,0
3.77254,-3.00624,5.03984,0.13042,0
-0.40383,8.80744,1.34419,-2.28182,0
-1.88945,3.56811,-2.16914,-3.85085,1
-2.75592,-7.46467,8.62185,-0.14579,1
-4.07167,-9.21537,13.89749,-2.13333,1
1.83383,7.57339,-3.89965,-4.31693,0
-0.84699,-0.60626,3.30118,-0.53093,0
4.96299,5.03980,-1.07088,1.50577,0
-7.09368,10.99121,-0.26312,-8.53909,1
1.76349,2.67081,2.31238,0.80931,0
3.26585,-3.48028,4.31768,0.18475,0
-1.47610,3.14094,-3.18091,-3.91950,1
4.07058,9.57047,-6.31344,-1.55632,0
2.15995,6.98507,1.15678,0.10392,0
-2.12216,5.76392,-2.75858,-5.05015,1
-3.59550,-11.59218,14.39128,-2.19661,1
0.40397,-3.36179,-0.94222,0.92171,1
0.48624,-2.54238,6.86872,-1.02224,0
0.38315,8.00056,-1.89054,-5.21790,0
-1.70130,-7.58783,6.80342,-0.08146,1
-0.48932,-0.01681,-0.60561,0.37776,1
-1.87960,5.15054,-2.49217,-4.65525,1
2.45792,0.86207,1.47976,-0.13156,0
2.63197,9.47341,-0.71293,-3.19990,0
-0.53972,-1.00624,1.93168,1.01720,1
-1.28641,-8.41589,8.42300,-0.10618,1
-0.18802,2.68583,-3.77226,-0.70611,1
-2.79982,-0.91968,3.45926,0.88987,1
3.76360,-6.88898,5.68461,-1.02407,0
-2.86248,-6.06653,6.68342,-0.63474,1
-1.50941,-4.65234,5.56531,0.64403,1
3.55982,3.73289,0.88253,0.18511,0
5.78086,8.82766,-6.73584,-3.73659,0
2.39957,-2.46728,5.15219,0.62547,0
0.98715,6.93470,-0.88430,-2.11714,0
-0.05105,0.53190,-1.21845,-0.60083,1
1.32450,12.32046,-1.10418,-5.36364,0
1.92286,4.03454,-5.05475,-4.36123,1
1.99830,8.21971,-1.19932,-1.97942,0
1.46565,-2.95168,4.63186,-0.99645,0
-3.85361,5.68943,-0.57408,-5.68818,1
0.39796,7.77046,1.18083,-3.23046,0
-5.61176,5.86734,1.90910,-2.97663,1
-2.92843,-7.79077,9.90992,-1.43704,1
2.32649,9.11733,-2.42780,-0.92353,0
1.96996,0.12726,0.89545,1.20049,0
6.12492,7.94536,-3.72895,-3.60524,0
1.91005,9.43038,-2.43584,-3.99635,0
-0.12726,9.93785,-2.59450,-5.92383,0
4.06630,-3.11826,5.25013,0.89215,0
5.25806,7.78937,-3.46972,-0.02017,0
2.26252,-0.72512,1.25183,0.21562,0
-2.35240,-11.16266,10.44283,-1.84619,1
2.81410,8.97827,-2.11551,-0.71827,0
-0.34346,-1.23015,0.24101,0.68154,1
3.03187,-4.10062,5.21554,0.56430,0
1.14201,-1.96078,5.27277,-1.14936,0
2.68659,3.83624,0.14754,-0.56483,0
0.75510,2.19687,-3.05235,-3.03922,1
2.24846,-4.01268,5.58496,1.43611,0
1.70189,-1.03196,4.11926,0.76418,0
0.35455,2.55744,-3.55975,-4.64193,1
-1.27649,-6.82362,4.78965,0.28778,1
2.89222,-3.51353,2.17913,-0.97994,0
-3.31567,-0.27262,3.47310,-0.06815,1
-2.14986,2.11962,-0.89073,-1.10134,1
-1.21463,-9.64098,9.19946,-0.49532,1
-1.73212,-1.28351,1.85849,0.77605,1
3.39467,6.64658,-0.55832,0.39589,0
4.02180,7.56207,-2.67334,-0.69573,0
0.47273,-2.04444,5.37591,-0.92589,0
4.03068,7.26162,-2.42968,0.50617,0
3.04642,-2.08404,2.93028,-0.12281,0
-1.07042,9.49486,1.21139,-1.77277,0
-1.28541,-0.48483,0.48651,0.23977,1
4.42789,-5.91881,1.35408,0.46864,0
4.81534,9.64572,-4.05564,-4.53318,0
-1.50148,3.34876,-2.97552,-3.51987,1
-2.32029,-8.02514,7.81468,0.12696,1
-0.16433,9.63688,-0.59586,-2.89371,0
-2.55863,3.60171,-1.33738,-3.47577,1
3.69031,3.34192,0.35174,0.31476,0
3.73112,-4.64359,5.95442,-0.62786,0
14.89300,5.23451,18.84787,-0.01672,0
5.28089,7.44695,-4.75142,-2.15575,0
-0.64253,-1.52715,6.53189,0.31393,0
-3.39729,5.34436,-0.35996,-4.91394,1
-4.12958,5.72043,-0.05478,-3.49286,1
0.72835,-0.85012,6.85337,-0.25368,0
-3.37674,-0.18202,8.67241,-1.36312,0
0.94273,4.11070,1.09919,0.26763,0
3.82862,-1.29998,0.80981,0.11995,0
-2.31207,-7.82045,10.46316,-0.66264,1
-0.18525,-0.69803,0.75470,0.86973,1
-2.89976,-2.93520,7.16272,0.34194,1
3.85438,4.13414,-1.06155,0.23706,0
0.56981,11.61640,-1.62224,-6.57138,0
-0.86888,2.17847,-2.71144,-3.36429,1
5.52730,-2.79676,1.99869,2.63002,0
1.01971,6.01929,1.16525,-1.04133,0
-5.12703,4.32249,0.24638,-4.55201,1
-3.01803,4.54350,-0.18553,-3.02739,1
-3.28623,4.74999,-1.86577,-4.12513,1
-3.17781,5.15380,-0.84178,-5.29844,1
0.09503,1.68018,-2.70377,-0.44726,1
2.81499,-1.71287,3.18222,0.55718,0
5.77781,-6.73284,1.42375,-0.08339,0
-4.39115,3.28231,-0.05428,-4.54683,1
-1.63777,-6.26553,5.93413,-0.75211,1
5.24423,-8.60248,3.51145,-0.60666,0
1.96192,5.42115,0.70216,-1.36746,0
1.26431,8.26046,-1.84159,-1.16126,0
-1.07936,11.41433,-1.34726,-2.90834,0
-1.17436,-1.71496,1.25043,0.26039,1
0.86369,0.33140,-0.63177,0.64254,1
-1.81076,1.47875,-0.37186,1.39138,1
1.68738,6.34783,1.26579,-0.28135,0
-0.77136,10.31196,0.14702,-3.75146,0
0.95054,8.34681,-2.32437,-3.98485,0
2.23694,7.02853,-1.59933,-2.12202,0
-2.63861,3.45476,-2.59317,-5.18433,1
-1.07496,2.92241,-2.86431,-2.05657,1
4.23638,8.62657,-4.03399,-4.60179,0
1.26143,-0.40214,5.93757,-0.11618,0
-2.73480,11.49123,1.00632,-7.28976,0
3.36126,7.40999,-1.55696,-2.17139,0
1.93549,7.70773,-0.10296,-0.73093,0
2.74644,8.39041,-2.90123,-0.50019,0
-4.28346,5.45080,-0.28183,-14.09905,1
5.24567,-1.54273,0.63572,1.21690,0
-2.69395,11.34851,1.18161,-4.76163,0
2.62116,4.52667,0.38179,0.87605,0
-0.11274,1.12299,-0.91013,-0.31373,1
4.90547,-0.06797,1.33802,2.12703,0
-1.24135,-6.89161,6.21113,1.52082,1
3.08764,2.68693,0.98201,0.48694,0
-2.80032,-9.43629,11.13381,-0.98842,1
-2.92280,0.32607,1.75516,0.14417,1
1.47505,-3.80621,8.39609,-1.05185,0
2.04732,-2.25384,4.70935,-1.71211,0
-1.27420,-4.44241,5.43259,-0.28100,1
-1.09719,0.54922,-0.61607,0.08135,1
3.74000,11.94239,-4.86846,-5.96262,0
-2.28371,-15.94750,13.31071,-1.96400,1
3.84669,6.17786,-2.11259,-1.45314,0
0.88723,0.50428,-1.64626,-0.30084,1
-3.50709,-11.16895,14.32631,-0.61828,1
0.71421,9.39583,-0.66110,-3.00959,0
-2.90350,-7.43842,8.38604,-0.78312,1
-2.95335,-12.26937,12.30447,-1.99284,1
1.97396,5.05196,1.28761,1.21845,0
3.02401,6.54623,-0.72442,-0.65411,0
-0.95957,24.61523,-1.00470,0.41020,1
1.56125,9.12778,-3.33237,-1.62616,0
3.89303,7.88898,-5.10692,-1.13148,0
-2.79039,-9.36114,11.00111,-1.21539,1
-4.87464,3.02060,0.85849,-3.77018,1
1.30680,8.53716,0.33552,-3.31351,0
-2.02177,-7.28060,6.16529,1.10038,1
-1.41664,-8.59756,6.69414,-0.61287,1
-0.54398,8.31803,2.44882,-3.62923,0
-3.25089,-12.96490,14.18258,-3.01790,1
-3.41815,2.85040,0.00156,-2.19328,1
0.48639,9.01871,-0.76883,-1.62132,0
-3.25184,-12.60605,17.01248,-2.35714,1
-1.29200,-8.97707,6.34901,-0.39956,1
1.39843,7.18990,0.02429,0.43951,0
-2.69881,7.95747,-0.74448,-3.23659,0
2.14307,2.78293,-4.33137,-3.15760,1
3.38790,2.55061,-1.08941,-0.15328,0
1.29766,-1.85157,2.77902,1.11662,0
3.26761,9.98951,-0.94311,-2.80390,0
-1.14845,0.57409,-0.54515,0.40948,1
-0.38269,-2.73104,-0.60316,1.37084,1
4.29837,9.71129,-1.40581,-1.47543,0
-1.94785,-8.76079,7.92602,-0.77018,1
-2.52276,-0.19553,1.22878,0.16595,1
0.49135,-3.57503,1.84075,1.66654,1
-2.33707,-4.07529,3.95845,-1.06802,1
-6.78782,5.87901,2.25871,-4.46800,1
-3.55919,-7.34582,9.52833,-0.67640,1
1.42926,2.44245,-5.43030,-2.70296,1
2.12195,8.34548,-1.31145,-1.37177,0
1.96100,-0.40925,-2.59101,0.61967,1
3.22061,5.90306,-0.68369,-0.92341,0
